classification,Rf_ohm,Cpd_F,Cf_F,ft_Hz,f_Hz,magnitude_normalized_dB
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,167.176783717177,-8.68582019306885e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,172.207278017098,-8.68581860393773e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,177.389144250003,-8.68581691740856e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,182.726937328539,-8.68581512827392e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,188.225349226618,-8.68581322968702e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,193.889213103715,-8.68581121499393e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,199.723507553262,-8.68580907734786e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,205.733360978881,-8.68580680893768e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,211.924056102306,-8.68580440233798e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,218.301034606942,-8.68580184829115e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,224.869901921166,-8.68579913840744e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,231.636432145553,-8.68579626313991e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,238.606573128367,-8.68579321207373e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,245.78645169378,-8.68578997469762e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,253.182379027416,-8.68578653953596e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,260.800856223941,-8.68578289434169e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,268.648580001594,-8.68577902657841e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,276.73244858867,-8.68577492284184e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,285.059567787131,-8.68577056808832e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,293.637257218679,-8.68576594746706e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,302.473056758774,-8.68576104448789e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,311.574733164265,-8.68575584179275e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,320.950286900444,-8.6857503215414e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,330.607959173538,-8.68574446425423e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,340.556239174811,-8.68573824900512e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,350.803871542649,-8.68573165371076e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,361.359864049185,-8.68572465609496e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,372.233495518222,-8.68571723069922e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,383.434323981411,-8.68570935167929e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,394.972195079861,-8.68570099174446e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,406.857250718553,-8.68569212071095e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,419.099937981178,-8.68568270781642e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,431.711018313229,-8.68567272008055e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,444.70157698142,-8.68566212191928e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,458.083032817747,-8.68565087668781e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,471.867148256757,-8.68563894446258e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,486.066039674844,-8.6856262831985e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,500.69218804067,-8.68561284882536e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,515.758449886061,-8.68559859312631e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,531.278068607024,-8.68558346711301e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,547.264686104832,-8.68556741678259e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,563.732354777388,-8.68555038629993e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,580.695549871426,-8.68553231539397e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,598.169182206399,-8.68551314041845e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,616.16861128124,-8.68549279415908e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,634.709658775514,-8.68547120506204e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,653.808622456835,-8.68544829733044e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,673.482290506772,-8.68542398986353e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,693.747956277823,-8.68539819779964e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,714.623433494451,-8.68537083000891e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,736.127071911523,-8.68534179044337e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,758.277773443936,-8.68531097697972e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,781.095008781584,-8.6852782810336e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,804.598834504296,-8.68524358775245e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,828.809910711765,-8.68520677572625e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,853.749519183995,-8.68516771428731e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,879.439582088187,-8.68512626698193e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,905.902681248554,-8.68508228780947e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,933.162077995969,-8.68503562199383e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,961.24173361491,-8.68498610540483e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,990.166330405668,-8.68493356446179e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1019.96129338035,-8.68487781324052e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1050.65281261168,-8.68481865675206e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1082.26786625442,-8.68475588679602e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1114.83424425933,-8.6846892816713e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1148.38057280092,-8.6846186082012e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1182.93633944007,-8.68454361768316e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1218.53191904393,-8.68446404608171e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1255.19860048572,-8.68437961344976e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1292.96861414799,-8.6842900233501e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1331.8751602534,-8.68419496015519e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1371.95243804812,-8.68409409010797e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1413.23567586324,-8.68398705823594e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1455.76116208088,-8.68387348796546e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1499.56627703202,-8.68375297986811e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1544.6895258542,-8.68362511031061e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1591.17057233791,-8.68348942952612e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1639.05027379149,-8.68334546055352e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1688.37071695505,-8.68319269692296e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1739.17525499523,-8.68303060130581e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1791.50854561301,-8.68285860377885e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1845.41659029828,-8.68267609931698e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1900.94677476563,-8.6824824462503e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,1958.14791060689,-8.68227696337108e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2017.07027819695,-8.68205892819798e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2077.7656708908,-8.68182757369727e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2140.28744055033,-8.68158208664347e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2204.6905444412,-8.68132160347273e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2271.03159354083,-8.68104520796837e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2339.3689023,-8.68075192846435e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2409.76253990186,-8.6804407329271e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2482.27438306332,-8.68011052750908e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2556.96817042535,-8.67976015095557e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2633.90955857984,-8.67938837074734e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2713.16617978244,-8.67899387982191e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2794.80770140198,-8.67857529001605e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2878.90588715881,-8.67813113013712e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,2965.53466020579,-8.67765983757331e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3054.77016810753,-8.67715975501493e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3146.69084977484,-8.67662912399333e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3241.37750441334,-8.67606607813055e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3338.91336254676,-8.67546863716041e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3439.38415917744,-8.67483470046748e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3542.87820914821,-8.67416203840806e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3649.48648477208,-8.67344828527045e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3759.30269579777,-8.67269093078887e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3872.42337178157,-8.67188731213942e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,3988.94794693778,-8.67103460207873e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4108.97884754236,-8.67012980277223e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4232.62158196667,-8.66916973152194e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4359.98483342044,-8.6681510121839e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4491.18055548533,-8.66707006234246e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4626.3240705233,-8.66592308048461e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4765.53417104613,-8.66470603221e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,4908.93322413522,-8.66341463846596e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5056.6472790035,-8.66204435655012e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5208.80617779395,-8.66059036824907e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5365.54366971215,-8.65904755968369e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5526.9975285932,-8.65741050539761e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5693.30967400627,-8.65567344810616e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,5864.62629600339,-8.65383027883101e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6041.09798362191,-8.65187451558832e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6222.87985725385,-8.64979928034116e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6410.13170499823,-8.6475972746017e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6603.01812311646,-8.64526075435855e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,6801.70866071408,-8.64278150317173e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7006.37796877618,-8.64015080121748e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7217.2059536873,-8.6373593971296e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7434.37793537105,-8.63439747386204e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7658.08481018811,-8.63125461522633e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,7888.5232187361,-8.62791976799321e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,8125.89571869863,-8.62438120409067e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,8370.41096289554,-8.6206264798125e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,8622.28388269085,-8.61664238972304e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,8881.73587691961,-8.61241492258702e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,9148.99500649964,-8.60792921151342e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,9424.29619489944,-8.60316948082052e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,9707.88143463827,-8.59811899203313e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,10000,-8.59275998264726e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,10300.9086661477,-8.58707360643778e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,10610.8719348317,-8.58103986585843e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,10930.1622668892,-8.57463754087394e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,11259.06032174,-8.56784411547764e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,11597.8552040891,-8.5606356994839e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,11946.8447180528,-8.55298694096647e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,12306.3356289312,-8.54487094168636e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,12676.643932858,-8.53625915882605e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,13058.0951345646,-8.52712130624169e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,13451.0245335017,-8.5174252481934e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,13855.7775185714,-8.50713688516809e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,14272.7098717267,-8.49622003478417e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,14702.1880807082,-8.48463630517451e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,15144.5896611901,-8.47234495766531e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,15600.3034886204,-8.4593027669477e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,16069.7301400464,-8.44546386504859e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,16553.282246226,-8.43077958395155e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,17051.3848543338,-8.41519828143818e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,17564.4758015827,-8.39866516085444e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,18093.0061000866,-8.38112207891909e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,18637.4403333045,-8.36250733945312e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,19198.2570644148,-8.34275547823728e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,19775.9492569762,-8.32179703157253e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,20371.0247082484,-8.29955829240067e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,20984.0064955505,-8.27596105167083e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,21615.4334360517,-8.25092232225166e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,22265.8605603964,-8.22435404770366e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,22935.8596005824,-8.19616279224721e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,23626.0194925187,-8.16624941298711e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,24336.9468937061,-8.13450871005415e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,25069.2667164954,-8.10082905794245e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,25823.6226773916,-8.06509201090661e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,26600.6778628872,-8.0271718893619e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,27401.1153123219,-7.98693533513688e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,28225.638618281,-7.94424084445049e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,29074.9725450604,-7.8989382687774e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,29949.863665742,-7.85086828736259e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,30851.0810184385,-7.7998618479138e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,31779.4167822859,-7.74573957045714e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,32735.6869737769,-7.68831111802079e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,33720.7321640478,-7.62737452527472e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,34735.4182177487,-7.56271549052713e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,35780.6370541473,-7.49410662018056e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,36857.3074311352,-7.42130663104841e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,37966.3757528252,-7.34405949973122e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,39108.8169014498,-7.26209356281419e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,40285.6350942929,-7.17512056306426e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,41497.8647664067,-7.0828346336233e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,42746.5714798905,-6.98491122347637e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,44032.8528605307,-6.88100595590226e-05
Marginal,10000,1e-12,2.28546386413499e-13,43754793.7507418,45357.8395626249,-6.77075341624223e-05
